record_id,source_file,source_type,resource_class,sub_class,level,name,era,address,town,target_geometry,lng,lat,spatial_method,spatial_confidence,matched_existing_anchor,matched_poi,dedup_status,dedup_match,centroid_town
IH_0202,不可移动文物Excel.xls,不可移动文物,古建筑,寺观塔阁（及其他宗教建筑）,市级和县级文物保护单位,白云古寺,清代,广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区,西樵镇,point,112.964364,22.933846,existing_anchor_name,0.98,白云古寺,,duplicate_existing_anchor,白云古寺,西樵镇
IH_0203,不可移动文物Excel.xls,不可移动文物,古建筑,亭台楼阙（及其他景观建筑、戏曲演出建筑、天文观测建筑）,市级和县级文物保护单位,小云亭,清代,广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区,西樵镇,point,112.966142,22.932936,existing_anchor_name,0.98,小云亭,,duplicate_existing_anchor,小云亭,西樵镇
IH_0204,不可移动文物Excel.xls,不可移动文物,古建筑,牌坊影壁,市级和县级文物保护单位,第弌洞天牌坊,清代,广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区,西樵镇,point,112.964717,22.933533,existing_anchor_name,0.98,第弌洞天牌坊,,duplicate_existing_anchor,第弌洞天牌坊,西樵镇
IH_0205,不可移动文物Excel.xls,不可移动文物,古建筑,亭台楼阙（及其他景观建筑、戏曲演出建筑、天文观测建筑）,市级和县级文物保护单位,湖山胜迹门楼,清代,广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区,西樵镇,point,112.965363,22.933235,existing_anchor_name,0.98,湖山胜迹门楼,,duplicate_existing_anchor,湖山胜迹门楼,西樵镇
IH_0206,不可移动文物Excel.xls,不可移动文物,古建筑,亭台楼阙（及其他景观建筑、戏曲演出建筑、天文观测建筑）,市级和县级文物保护单位,奎光楼,清代,广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区,西樵镇,point,112.964276,22.933947,existing_anchor_name,0.98,奎光楼,,duplicate_existing_anchor,奎光楼,西樵镇
IH_0207,不可移动文物Excel.xls,不可移动文物,古建筑,亭台楼阙（及其他景观建筑、戏曲演出建筑、天文观测建筑）,尚未核定公布为文物保护单位的不可移动文物,孔溪焚香亭,清代,广东省佛山市南海区桂城街道夏东社区居委会孔溪村西街四巷23号前,桂城街道,point,113.182861,23.045303,poi_name_exact,0.94,,孔溪焚香亭,matched_poi_only,孔溪焚香亭,桂城街道
IH_0208,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,西河林氏大宗祠,"明代,清代",广东省佛山市南海区桂城街道平北社区居委会西河村北街6号,桂城街道,point,113.197454,23.039498,poi_name_fuzzy,0.84,,林氏大宗祠,new_candidate,,桂城街道
IH_0209,不可移动文物Excel.xls,不可移动文物,古建筑,学堂书院（及其他文化教育建筑）,尚未核定公布为文物保护单位的不可移动文物,奕西桂水社学,清代,广东省佛山市南海区桂城街道东区社区居委会奕西村,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0210,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,成庄何公祠,清代,广东省佛山市南海区桂城街道叠南社区居委会茶基村425号,桂城街道,point,113.1195,23.054701,poi_name_exact,0.94,,成庄何公祠,matched_poi_only,成庄何公祠,桂城街道
IH_0211,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,市级和县级文物保护单位,三山三眼桥,清代,广东省佛山市南海区桂城街道东区社区居委会禾仰村,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0212,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,茶基何氏宗祠,清代,广东省佛山市南海区桂城街道叠南社区居委会茶基村427号,桂城街道,point,112.961625,22.967047,poi_name_fuzzy,0.84,,何氏宗祠,new_candidate,,西樵镇
IH_0213,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,桓庚李公祠,清代,广东省佛山市南海区桂城街道叠北社区居委会潭头村北约749号,桂城街道,point,113.138345,23.065787,poi_name_exact,0.94,,桓庚李公祠,matched_poi_only,桓庚李公祠,桂城街道
IH_0214,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,茶基三圣宫,清代,广东省佛山市南海区桂城街道叠南社区居委会茶基村428号,桂城街道,point,113.125265,23.052211,poi_name_exact,0.94,,茶基三圣宫,matched_poi_only,茶基三圣宫,桂城街道
IH_0215,不可移动文物Excel.xls,不可移动文物,古建筑,城垣城楼（及其他军事建筑及设施）,市级和县级文物保护单位,江头江氏宗祠,清代,广东省佛山市南海区桂城街道叠南社区居委会江头村009号,桂城街道,point,113.086935,23.065586,poi_name_fuzzy,0.84,,江氏宗祠,new_candidate,,狮山镇
IH_0216,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,遁叟江公祠,清代,广东省佛山市南海区桂城街道叠南社区居委会江头村150号东侧,桂城街道,point,113.14096,23.062926,poi_name_exact,0.94,,遁叟江公祠,matched_poi_only,遁叟江公祠,桂城街道
IH_0217,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,南崖刘公祠,清代,广东省佛山市南海区狮山镇刘边村委会东头村东北部,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0218,不可移动文物Excel.xls,不可移动文物,古文化遗址,聚落址,尚未核定公布为文物保护单位的不可移动文物,灶岗贝丘遗址,新石器时代,广东省佛山市南海区西樵镇大同社区居委会柏山村灶岗西麓,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0219,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,文升刘公祠,清代,广东省佛山市南海区桂城街道叠南社区居委会陈丰村245号,桂城街道,point,113.135339,23.057708,poi_name_exact,0.94,,文升刘公祠,matched_poi_only,文升刘公祠,桂城街道
IH_0220,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,陈丰刘氏宗祠,清代,广东省佛山市南海区桂城街道叠南社区居委会陈丰村138号,桂城街道,point,113.105078,23.208956,poi_name_fuzzy,0.84,,刘氏宗祠,new_candidate,,里水镇
IH_0221,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,省级文物保护单位,七甫陈氏宗祠,明代,广东省佛山市南海区狮山镇七甫社区居委会铁网坊南侧,狮山镇,point,113.146747,23.131128,poi_name_fuzzy,0.84,,陈氏宗祠,new_candidate,,大沥镇
IH_0222,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,南村陈家祠,明代,广东省佛山市南海区桂城街道中区社区居委会南村村陈地坊二巷,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0223,不可移动文物Excel.xls,不可移动文物,古文化遗址,聚落址,省级文物保护单位,南蛇岗遗址,新石器时代,广东省佛山市南海区西樵镇山根社区居委会樟坑村蚺蛇岗东南坡,西樵镇,point,112.995224,22.921764,existing_anchor_name,0.98,南蛇岗遗址,,duplicate_existing_anchor,南蛇岗遗址,西樵镇
IH_0224,不可移动文物Excel.xls,不可移动文物,古文化遗址,矿冶遗址,市级和县级文物保护单位,铁屎墩冶炼遗址,清代,广东省佛山市南海区西樵镇百西社区居委会大地村,西樵镇,point,112.922117,22.955526,existing_anchor_name,0.98,铁屎墩冶炼遗址,,duplicate_existing_anchor,铁屎墩冶炼遗址,西樵镇
IH_0225,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,依法审批后原址重建的不可移动文物，具有标志意义或典型意义。,尚未核定公布为文物保护单位的不可移动文物,西樵山巃嵸阁,近现代,广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区,西樵镇,point,112.972637,22.930869,address_token_centroid,0.72,,西樵山 (157 points),new_candidate,,西樵镇
IH_0226,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,百西潘氏大宗祠,清代,广东省佛山市南海区西樵镇百西社区居委会村头村百西幼儿园侧,西樵镇,point,112.920346,22.962484,existing_anchor_name,0.98,百西潘氏大宗祠,,duplicate_existing_anchor,百西潘氏大宗祠,西樵镇
IH_0227,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,简村陈氏大祠堂,清代,广东省佛山市南海区西樵镇简村社区居委会简村小学内,西樵镇,point,112.949856,22.945958,address_token_centroid,0.72,,简村 (9 points),new_candidate,,西樵镇
IH_0228,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,省级文物保护单位,绮亭陈公祠,清代,广东省佛山市南海区西樵镇简村社区居委会幼儿园东侧,西樵镇,point,112.95341,22.945087,existing_anchor_name,0.98,绮亭陈公祠,,duplicate_existing_anchor,绮亭陈公祠,西樵镇
IH_0229,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,简村圣堂古庙,清代,广东省佛山市南海区西樵镇简村社区居委会岗头村庙行7号侧,西樵镇,point,112.949856,22.945958,address_token_centroid,0.72,,简村 (9 points),new_candidate,,西樵镇
IH_0230,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,尚未核定公布为文物保护单位的不可移动文物,立新老家石围,清代,广东省佛山市南海区西樵镇儒溪村委会立新村十三巷1号前,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0231,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,稔岗梁氏宗祠,清代,广东省佛山市南海区西樵镇稔岗社区居委会第一村28号南侧,西樵镇,point,113.125926,23.13648,poi_name_fuzzy,0.84,,梁氏宗祠,new_candidate,,大沥镇
IH_0232,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,儒溪拱桥,清代,广东省佛山市南海区西樵镇儒溪村委会大街村八巷6号侧,西樵镇,point,112.950778,22.906641,poi_name_exact,0.94,,儒溪拱桥,matched_poi_only,儒溪拱桥,西樵镇
IH_0233,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,乐翁崔公祠,清代,广东省佛山市南海区西樵镇山根社区居委会下沙村联魁第2号,西樵镇,point,112.985257,22.935854,address_token_centroid,0.72,,西樵镇山 (30 points),new_candidate,,西樵镇
IH_0234,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,荣聚邓公祠,清代,广东省佛山市南海区西樵镇东碧社区居委会迳边村,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0235,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,朝山红楼,近现代,广东省佛山市南海区西樵镇朝山社区居委会西边村大社街西16号,西樵镇,point,112.98,22.89,existing_anchor_name,0.98,朝山红楼,,duplicate_existing_anchor,朝山红楼,西樵镇
IH_0236,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,文化教育建筑及附属物,尚未核定公布为文物保护单位的不可移动文物,凰岗联队文化室旧址,近现代,广东省佛山市南海区西樵镇岭西村委会凰岗十四村大街1号,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0237,不可移动文物Excel.xls,不可移动文物,古建筑,牌坊影壁,尚未核定公布为文物保护单位的不可移动文物,东方百龄人瑞牌楼,清代,广东省佛山市南海区西樵镇显岗社区居委会东方村东方大街22号,西樵镇,point,112.991183,22.901041,poi_name_fuzzy,0.84,,百龄人瑞,new_candidate,,西樵镇
IH_0238,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,秀山戚公祠,清代,广东省佛山市南海区里水镇草场社区居委会蟹坑村东部上约大街5号,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0239,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,展图戚公祠,清代,广东省佛山市南海区里水镇草场社区居委会蟹坑村东部上约大街4号,里水镇,point,113.193187,23.196828,poi_name_exact,0.94,,展图戚公祠,matched_poi_only,展图戚公祠,里水镇
IH_0240,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,尔材梁公祠,"明代,清代",广东省佛山市南海区狮山镇狮岭村委会大岗村环村一街维新巷1号,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0241,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,柏山傅氏大宗祠,清代,广东省佛山市南海区西樵镇大同社区居委会柏山村东平社68号,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0242,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,海边梁氏宗祠,清代,广东省佛山市南海区西樵镇民乐社区居委会海边村四街1号侧,西樵镇,point,113.125926,23.13648,poi_name_fuzzy,0.84,,梁氏宗祠,new_candidate,,大沥镇
IH_0243,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,南亭麦公祠,清代,广东省佛山市南海区西樵镇七星村委会凤台村凤起巷1号,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0244,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,名人故、旧居,市级和县级文物保护单位,傅老榕旧居,近现代,广东省佛山市南海区西樵镇东碧社区西樵山碧云村55号,西樵镇,point,112.981371,22.928312,existing_anchor_name,0.98,傅老榕旧居,,duplicate_existing_anchor,傅老榕旧居,西樵镇
IH_0245,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,名人墓,尚未核定公布为文物保护单位的不可移动文物,马慈航墓,近现代,广东省佛山市南海区西樵镇东碧社区西樵山碧云村钵子峰下,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0246,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,西樵山罗氏合墓,宋辽西夏金元,广东省佛山市南海区西樵镇东碧社区西樵山碧云村钵子峰北,西樵镇,point,112.972637,22.930869,address_token_centroid,0.72,,西樵山 (157 points),new_candidate,,西樵镇
IH_0247,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,省级文物保护单位,民乐窦,清代,广东省佛山市南海区西樵镇民乐社区居委会民乐圩下北街2号北街,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0248,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,市级和县级文物保护单位,傅氏宗祠,近现代,广东省佛山市南海区西樵镇东碧社区西樵山碧云村,西樵镇,point,112.981742,22.925328,existing_anchor_name,0.98,傅氏宗祠,,duplicate_existing_anchor,傅氏宗祠,西樵镇
IH_0249,不可移动文物Excel.xls,不可移动文物,古文化遗址,聚落址,省级文物保护单位,鱿鱼岗遗址,"新石器时代,夏商周（含春秋）",广东省佛山市南海区西樵镇百西社区居委会水边村鱿鱼岗,西樵镇,point,112.914946,22.957935,existing_anchor_name,0.98,鱿鱼岗遗址,,duplicate_existing_anchor,鱿鱼岗遗址,西樵镇
IH_0250,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,市级和县级文物保护单位,西樵山无叶井,"明代,清代",广东省佛山市南海区西樵镇东碧社区西樵山碧云村村口,西樵镇,point,112.980731,22.928262,existing_anchor_name,0.98,西樵山无叶井,,duplicate_existing_anchor,西樵山无叶井,西樵镇
IH_0251,不可移动文物Excel.xls,不可移动文物,石窟寺及石刻,摩崖石刻,市级和县级文物保护单位,白云洞摩崖石刻,"明代,清代",广东省佛山市南海区西樵镇樵园社区西樵山白云洞风景区。,西樵镇,point,112.964912,22.933621,existing_anchor_name,0.98,白云洞摩崖石刻,,duplicate_existing_anchor,白云洞摩崖石刻,西樵镇
