ix,iy,clng,clat,town,official_count,immovable_count,museum_count,historical_area_count,historical_street_count
48,69,113.05625,23.11075,狮山镇,0,0,0,0,0
48,70,113.05625,23.11525,狮山镇,0,0,0,0,0
48,71,113.05625,23.11975,狮山镇,0,0,0,0,0
48,72,113.05625,23.12425,狮山镇,0,0,0,0,0
48,73,113.05625,23.12875,狮山镇,0,0,0,0,0
48,74,113.05625,23.13325,狮山镇,0,0,0,0,0
48,75,113.05625,23.13775,狮山镇,0,0,0,0,0
48,76,113.05625,23.14225,狮山镇,0,0,0,0,0
48,77,113.05625,23.14675,狮山镇,0,0,0,0,0
48,78,113.05625,23.15125,狮山镇,0,0,0,0,0
48,79,113.05625,23.15575,狮山镇,0,0,0,0,0
48,80,113.05625,23.16025,狮山镇,0,0,0,0,0
48,81,113.05625,23.16475,狮山镇,0,0,0,0,0
48,82,113.05625,23.16925,狮山镇,0,0,0,0,0
48,83,113.05625,23.17375,狮山镇,0,0,0,0,0
48,84,113.05625,23.17825,狮山镇,0,0,0,0,0
48,85,113.05625,23.18275,狮山镇,0,0,0,0,0
48,86,113.05625,23.18725,狮山镇,0,0,0,0,0
48,87,113.05625,23.19175,狮山镇,0,0,0,0,0
48,88,113.05625,23.19625,狮山镇,0,0,0,0,0
48,89,113.05625,23.20075,狮山镇,0,0,0,0,0
48,90,113.05625,23.20525,狮山镇,0,0,0,0,0
48,91,113.05625,23.20975,狮山镇,0,0,0,0,0
48,92,113.05625,23.21425,狮山镇,0,0,0,0,0
48,93,113.05625,23.21875,狮山镇,0,0,0,0,0
48,94,113.05625,23.22325,狮山镇,0,0,0,0,0
48,95,113.05625,23.22775,狮山镇,0,0,0,0,0
48,97,113.05625,23.23675,狮山镇,0,0,0,0,0
48,98,113.05625,23.24125,狮山镇,0,0,0,0,0
48,99,113.05625,23.24575,狮山镇,0,0,0,0,0
48,100,113.05625,23.25025,狮山镇,0,0,0,0,0
49,0,113.06075,22.80025,未标注,0,0,0,0,0
49,1,113.06075,22.80475,未标注,0,0,0,0,0
49,2,113.06075,22.80925,未标注,0,0,0,0,0
49,3,113.06075,22.81375,未标注,0,0,0,0,0
49,4,113.06075,22.81825,未标注,0,0,0,0,0
49,56,113.06075,23.05225,未标注,0,0,0,0,0
49,57,113.06075,23.05675,狮山镇,0,0,0,0,0
49,58,113.06075,23.06125,狮山镇,0,0,0,0,0
49,59,113.06075,23.06575,狮山镇,0,0,0,0,0
49,60,113.06075,23.07025,狮山镇,0,0,0,0,0
49,61,113.06075,23.07475,狮山镇,0,0,0,0,0
49,62,113.06075,23.07925,狮山镇,0,0,0,0,0
49,63,113.06075,23.08375,狮山镇,0,0,0,0,0
49,64,113.06075,23.08825,狮山镇,0,0,0,0,0
49,65,113.06075,23.09275,狮山镇,0,0,0,0,0
49,66,113.06075,23.09725,狮山镇,0,0,0,0,0
49,67,113.06075,23.10175,狮山镇,0,0,0,0,0
49,68,113.06075,23.10625,狮山镇,0,0,0,0,0
49,69,113.06075,23.11075,狮山镇,0,0,0,0,0
49,70,113.06075,23.11525,狮山镇,0,0,0,0,0
49,71,113.06075,23.11975,狮山镇,0,0,0,0,0
49,72,113.06075,23.12425,狮山镇,0,0,0,0,0
49,73,113.06075,23.12875,狮山镇,0,0,0,0,0
49,74,113.06075,23.13325,狮山镇,0,0,0,0,0
49,75,113.06075,23.13775,狮山镇,0,0,0,0,0
49,76,113.06075,23.14225,狮山镇,0,0,0,0,0
49,77,113.06075,23.14675,狮山镇,0,0,0,0,0
49,78,113.06075,23.15125,狮山镇,0,0,0,0,0
49,79,113.06075,23.15575,狮山镇,0,0,0,0,0
49,80,113.06075,23.16025,狮山镇,0,0,0,0,0
49,81,113.06075,23.16475,狮山镇,0,0,0,0,0
49,82,113.06075,23.16925,狮山镇,0,0,0,0,0
49,83,113.06075,23.17375,狮山镇,0,0,0,0,0
49,84,113.06075,23.17825,狮山镇,0,0,0,0,0
49,85,113.06075,23.18275,狮山镇,0,0,0,0,0
49,86,113.06075,23.18725,狮山镇,0,0,0,0,0
49,87,113.06075,23.19175,狮山镇,0,0,0,0,0
49,88,113.06075,23.19625,狮山镇,0,0,0,0,0
49,89,113.06075,23.20075,狮山镇,0,0,0,0,0
49,90,113.06075,23.20525,狮山镇,0,0,0,0,0
49,91,113.06075,23.20975,狮山镇,0,0,0,0,0
49,92,113.06075,23.21425,狮山镇,0,0,0,0,0
49,93,113.06075,23.21875,狮山镇,0,0,0,0,0
49,94,113.06075,23.22325,狮山镇,0,0,0,0,0
49,95,113.06075,23.22775,狮山镇,0,0,0,0,0
49,96,113.06075,23.23225,狮山镇,0,0,0,0,0
49,97,113.06075,23.23675,狮山镇,0,0,0,0,0
49,98,113.06075,23.24125,狮山镇,0,0,0,0,0
49,99,113.06075,23.24575,狮山镇,0,0,0,0,0
49,100,113.06075,23.25025,狮山镇,0,0,0,0,0
50,3,113.06525,22.81375,未标注,0,0,0,0,0
50,56,113.06525,23.05225,未标注,0,0,0,0,0
50,57,113.06525,23.05675,狮山镇,0,0,0,0,0
50,58,113.06525,23.06125,狮山镇,0,0,0,0,0
50,59,113.06525,23.06575,狮山镇,0,0,0,0,0
50,60,113.06525,23.07025,狮山镇,0,0,0,0,0
50,61,113.06525,23.07475,狮山镇,0,0,0,0,0
50,62,113.06525,23.07925,狮山镇,0,0,0,0,0
50,63,113.06525,23.08375,狮山镇,0,0,0,0,0
50,64,113.06525,23.08825,狮山镇,0,0,0,0,0
50,65,113.06525,23.09275,狮山镇,0,0,0,0,0
50,66,113.06525,23.09725,狮山镇,1,1,0,0,0
50,67,113.06525,23.10175,狮山镇,0,0,0,0,0
50,68,113.06525,23.10625,狮山镇,0,0,0,0,0
50,69,113.06525,23.11075,狮山镇,0,0,0,0,0
50,70,113.06525,23.11525,狮山镇,0,0,0,0,0
50,71,113.06525,23.11975,狮山镇,0,0,0,0,0
50,72,113.06525,23.12425,狮山镇,0,0,0,0,0
50,73,113.06525,23.12875,狮山镇,0,0,0,0,0
50,74,113.06525,23.13325,狮山镇,0,0,0,0,0
50,75,113.06525,23.13775,狮山镇,0,0,0,0,0
50,76,113.06525,23.14225,狮山镇,0,0,0,0,0
50,77,113.06525,23.14675,狮山镇,0,0,0,0,0
50,78,113.06525,23.15125,狮山镇,0,0,0,0,0
50,79,113.06525,23.15575,狮山镇,0,0,0,0,0
50,80,113.06525,23.16025,狮山镇,0,0,0,0,0
50,81,113.06525,23.16475,狮山镇,0,0,0,0,0
50,82,113.06525,23.16925,狮山镇,0,0,0,0,0
50,83,113.06525,23.17375,狮山镇,0,0,0,0,0
50,84,113.06525,23.17825,狮山镇,0,0,0,0,0
50,85,113.06525,23.18275,狮山镇,0,0,0,0,0
50,86,113.06525,23.18725,狮山镇,0,0,0,0,0
50,87,113.06525,23.19175,狮山镇,0,0,0,0,0
50,88,113.06525,23.19625,狮山镇,0,0,0,0,0
50,89,113.06525,23.20075,狮山镇,0,0,0,0,0
50,90,113.06525,23.20525,狮山镇,0,0,0,0,0
50,91,113.06525,23.20975,狮山镇,0,0,0,0,0
50,92,113.06525,23.21425,狮山镇,1,1,0,0,0
50,93,113.06525,23.21875,狮山镇,1,1,0,0,0
50,94,113.06525,23.22325,狮山镇,0,0,0,0,0
50,95,113.06525,23.22775,狮山镇,0,0,0,0,0
50,96,113.06525,23.23225,狮山镇,0,0,0,0,0
50,97,113.06525,23.23675,狮山镇,0,0,0,0,0
50,98,113.06525,23.24125,狮山镇,0,0,0,0,0
50,99,113.06525,23.24575,狮山镇,0,0,0,0,0
50,100,113.06525,23.25025,狮山镇,0,0,0,0,0
51,56,113.06975,23.05225,未标注,0,0,0,0,0
51,57,113.06975,23.05675,狮山镇,0,0,0,0,0
51,58,113.06975,23.06125,狮山镇,0,0,0,0,0
51,59,113.06975,23.06575,狮山镇,0,0,0,0,0
51,60,113.06975,23.07025,狮山镇,0,0,0,0,0
51,61,113.06975,23.07475,狮山镇,0,0,0,0,0
51,62,113.06975,23.07925,狮山镇,0,0,0,0,0
51,63,113.06975,23.08375,狮山镇,0,0,0,0,0
51,64,113.06975,23.08825,狮山镇,0,0,0,0,0
51,65,113.06975,23.09275,狮山镇,0,0,0,0,0
51,66,113.06975,23.09725,狮山镇,0,0,0,0,0
51,67,113.06975,23.10175,狮山镇,0,0,0,0,0
51,68,113.06975,23.10625,狮山镇,0,0,0,0,0
51,69,113.06975,23.11075,狮山镇,0,0,0,0,0
51,70,113.06975,23.11525,狮山镇,0,0,0,0,0
51,71,113.06975,23.11975,狮山镇,0,0,0,0,0
51,72,113.06975,23.12425,狮山镇,2,2,0,0,0
51,73,113.06975,23.12875,狮山镇,1,1,0,0,0
51,74,113.06975,23.13325,狮山镇,0,0,0,0,0
51,75,113.06975,23.13775,狮山镇,0,0,0,0,0
51,76,113.06975,23.14225,狮山镇,0,0,0,0,0
51,77,113.06975,23.14675,狮山镇,0,0,0,0,0
51,78,113.06975,23.15125,狮山镇,0,0,0,0,0
51,79,113.06975,23.15575,狮山镇,0,0,0,0,0
51,80,113.06975,23.16025,狮山镇,0,0,0,0,0
51,81,113.06975,23.16475,狮山镇,0,0,0,0,0
51,82,113.06975,23.16925,狮山镇,0,0,0,0,0
51,83,113.06975,23.17375,狮山镇,0,0,0,0,0
51,84,113.06975,23.17825,狮山镇,0,0,0,0,0
51,85,113.06975,23.18275,狮山镇,0,0,0,0,0
51,86,113.06975,23.18725,狮山镇,0,0,0,0,0
51,87,113.06975,23.19175,狮山镇,0,0,0,0,0
51,88,113.06975,23.19625,狮山镇,0,0,0,0,0
51,89,113.06975,23.20075,狮山镇,0,0,0,0,0
51,90,113.06975,23.20525,狮山镇,0,0,0,0,0
51,91,113.06975,23.20975,狮山镇,0,0,0,0,0
51,92,113.06975,23.21425,狮山镇,0,0,0,0,0
51,93,113.06975,23.21875,狮山镇,0,0,0,0,0
51,94,113.06975,23.22325,狮山镇,0,0,0,0,0
51,95,113.06975,23.22775,狮山镇,0,0,0,0,0
51,97,113.06975,23.23675,未标注,0,0,0,0,0
51,98,113.06975,23.24125,狮山镇,0,0,0,0,0
51,99,113.06975,23.24575,狮山镇,0,0,0,0,0
52,56,113.07425,23.05225,狮山镇,0,0,0,0,0
52,57,113.07425,23.05675,狮山镇,0,0,0,0,0
52,58,113.07425,23.06125,狮山镇,0,0,0,0,0
52,59,113.07425,23.06575,狮山镇,0,0,0,0,0
52,60,113.07425,23.07025,狮山镇,0,0,0,0,0
52,61,113.07425,23.07475,狮山镇,0,0,0,0,0
52,62,113.07425,23.07925,狮山镇,0,0,0,0,0
52,63,113.07425,23.08375,狮山镇,0,0,0,0,0
52,64,113.07425,23.08825,狮山镇,0,0,0,0,0
52,65,113.07425,23.09275,狮山镇,0,0,0,0,0
52,66,113.07425,23.09725,狮山镇,0,0,0,0,0
52,67,113.07425,23.10175,狮山镇,0,0,0,0,0
52,68,113.07425,23.10625,狮山镇,0,0,0,0,0
52,69,113.07425,23.11075,狮山镇,0,0,0,0,0
52,70,113.07425,23.11525,狮山镇,0,0,0,0,0
52,71,113.07425,23.11975,狮山镇,0,0,0,0,0
52,72,113.07425,23.12425,狮山镇,2,2,0,0,0
52,73,113.07425,23.12875,狮山镇,1,1,0,0,0
52,74,113.07425,23.13325,狮山镇,0,0,0,0,0
52,75,113.07425,23.13775,狮山镇,1,1,0,0,0
52,76,113.07425,23.14225,狮山镇,0,0,0,0,0
52,77,113.07425,23.14675,狮山镇,0,0,0,0,0
52,78,113.07425,23.15125,狮山镇,0,0,0,0,0
52,79,113.07425,23.15575,狮山镇,0,0,0,0,0
52,80,113.07425,23.16025,狮山镇,0,0,0,0,0
52,81,113.07425,23.16475,狮山镇,0,0,0,0,0
52,82,113.07425,23.16925,狮山镇,0,0,0,0,0
52,83,113.07425,23.17375,狮山镇,0,0,0,0,0
52,84,113.07425,23.17825,狮山镇,0,0,0,0,0
52,85,113.07425,23.18275,狮山镇,0,0,0,0,0
52,86,113.07425,23.18725,狮山镇,0,0,0,0,0
52,87,113.07425,23.19175,狮山镇,0,0,0,0,0
52,88,113.07425,23.19625,狮山镇,0,0,0,0,0
52,89,113.07425,23.20075,狮山镇,0,0,0,0,0
52,90,113.07425,23.20525,狮山镇,0,0,0,0,0
52,91,113.07425,23.20975,狮山镇,0,0,0,0,0
52,92,113.07425,23.21425,狮山镇,0,0,0,0,0
52,93,113.07425,23.21875,狮山镇,0,0,0,0,0
52,94,113.07425,23.22325,狮山镇,3,3,0,0,0
52,95,113.07425,23.22775,狮山镇,3,3,0,0,0
52,98,113.07425,23.24125,未标注,0,0,0,0,0
52,99,113.07425,23.24575,狮山镇,0,0,0,0,0
52,107,113.07425,23.28175,里水镇,0,0,0,0,0
53,56,113.07875,23.05225,未标注,0,0,0,0,0
53,57,113.07875,23.05675,狮山镇,0,0,0,0,0
53,58,113.07875,23.06125,狮山镇,0,0,0,0,0
53,59,113.07875,23.06575,狮山镇,0,0,0,0,0
53,60,113.07875,23.07025,狮山镇,0,0,0,0,0
53,61,113.07875,23.07475,狮山镇,0,0,0,0,0
53,62,113.07875,23.07925,狮山镇,0,0,0,0,0
53,63,113.07875,23.08375,狮山镇,0,0,0,0,0
53,64,113.07875,23.08825,狮山镇,0,0,0,0,0
53,65,113.07875,23.09275,狮山镇,0,0,0,0,0
53,66,113.07875,23.09725,大沥镇,0,0,0,0,0
53,67,113.07875,23.10175,大沥镇,0,0,0,0,0
53,68,113.07875,23.10625,大沥镇,0,0,0,0,0
53,69,113.07875,23.11075,狮山镇,0,0,0,0,0
53,70,113.07875,23.11525,狮山镇,0,0,0,0,0
53,71,113.07875,23.11975,狮山镇,0,0,0,0,0
53,72,113.07875,23.12425,狮山镇,0,0,0,0,0
53,73,113.07875,23.12875,狮山镇,0,0,0,0,0
53,74,113.07875,23.13325,狮山镇,0,0,0,0,0
53,75,113.07875,23.13775,狮山镇,1,1,0,0,0
53,76,113.07875,23.14225,狮山镇,0,0,0,0,0
53,77,113.07875,23.14675,狮山镇,0,0,0,0,0
53,78,113.07875,23.15125,狮山镇,0,0,0,0,0
53,79,113.07875,23.15575,狮山镇,0,0,0,0,0
53,80,113.07875,23.16025,狮山镇,0,0,0,0,0
53,81,113.07875,23.16475,狮山镇,0,0,0,0,0
53,82,113.07875,23.16925,狮山镇,0,0,0,0,0
53,83,113.07875,23.17375,狮山镇,0,0,0,0,0
53,84,113.07875,23.17825,狮山镇,1,1,0,0,0
53,85,113.07875,23.18275,狮山镇,1,1,0,0,0
53,86,113.07875,23.18725,狮山镇,0,0,0,0,0
53,87,113.07875,23.19175,狮山镇,0,0,0,0,0
53,88,113.07875,23.19625,狮山镇,0,0,0,0,0
53,89,113.07875,23.20075,狮山镇,0,0,0,0,0
53,90,113.07875,23.20525,狮山镇,0,0,0,0,0
53,91,113.07875,23.20975,狮山镇,0,0,0,0,0
53,92,113.07875,23.21425,狮山镇,0,0,0,0,0
53,93,113.07875,23.21875,狮山镇,0,0,0,0,0
53,94,113.07875,23.22325,狮山镇,0,0,0,0,0
53,95,113.07875,23.22775,狮山镇,0,0,0,0,0
53,96,113.07875,23.23225,狮山镇,0,0,0,0,0
53,98,113.07875,23.24125,狮山镇,0,0,0,0,0
53,99,113.07875,23.24575,狮山镇,0,0,0,0,0
53,104,113.07875,23.26825,里水镇,0,0,0,0,0
53,105,113.07875,23.27275,里水镇,0,0,0,0,0
53,106,113.07875,23.27725,里水镇,0,0,0,0,0
53,107,113.07875,23.28175,里水镇,0,0,0,0,0
54,57,113.08325,23.05675,未标注,0,0,0,0,0
54,58,113.08325,23.06125,狮山镇,0,0,0,0,0
54,59,113.08325,23.06575,狮山镇,0,0,0,0,0
54,60,113.08325,23.07025,狮山镇,0,0,0,0,0
54,61,113.08325,23.07475,狮山镇,0,0,0,0,0
54,62,113.08325,23.07925,狮山镇,0,0,0,0,0
54,63,113.08325,23.08375,狮山镇,0,0,0,0,0
54,64,113.08325,23.08825,狮山镇,0,0,0,0,0
54,65,113.08325,23.09275,大沥镇,0,0,0,0,0
54,66,113.08325,23.09725,大沥镇,0,0,0,0,0
54,67,113.08325,23.10175,大沥镇,0,0,0,0,0
54,68,113.08325,23.10625,大沥镇,0,0,0,0,0
54,69,113.08325,23.11075,大沥镇,0,0,0,0,0
54,70,113.08325,23.11525,狮山镇,0,0,0,0,0
54,71,113.08325,23.11975,狮山镇,0,0,0,0,0
54,72,113.08325,23.12425,狮山镇,0,0,0,0,0
54,73,113.08325,23.12875,狮山镇,0,0,0,0,0
54,74,113.08325,23.13325,狮山镇,0,0,0,0,0
54,75,113.08325,23.13775,狮山镇,0,0,0,0,0
54,76,113.08325,23.14225,狮山镇,0,0,0,0,0
54,77,113.08325,23.14675,狮山镇,0,0,0,0,0
54,78,113.08325,23.15125,狮山镇,0,0,0,0,0
54,79,113.08325,23.15575,狮山镇,0,0,0,0,0
54,80,113.08325,23.16025,狮山镇,0,0,0,0,0
54,81,113.08325,23.16475,狮山镇,0,0,0,0,0
54,82,113.08325,23.16925,狮山镇,0,0,0,0,0
54,83,113.08325,23.17375,狮山镇,0,0,0,0,0
54,84,113.08325,23.17825,狮山镇,1,1,0,0,0
54,85,113.08325,23.18275,狮山镇,1,1,0,0,0
54,86,113.08325,23.18725,狮山镇,0,0,0,0,0
54,87,113.08325,23.19175,狮山镇,0,0,0,0,0
54,88,113.08325,23.19625,狮山镇,0,0,0,0,0
54,89,113.08325,23.20075,狮山镇,0,0,0,0,0
54,90,113.08325,23.20525,狮山镇,0,0,0,0,0
54,91,113.08325,23.20975,狮山镇,0,0,0,0,0
54,92,113.08325,23.21425,狮山镇,0,0,0,0,0
54,93,113.08325,23.21875,狮山镇,1,1,0,0,0
54,94,113.08325,23.22325,狮山镇,1,1,0,0,0
54,95,113.08325,23.22775,狮山镇,0,0,0,0,0
54,96,113.08325,23.23225,狮山镇,0,0,0,0,0
54,97,113.08325,23.23675,狮山镇,1,1,0,0,0
54,99,113.08325,23.24575,里水镇,0,0,0,0,0
54,100,113.08325,23.25025,里水镇,0,0,0,0,0
54,101,113.08325,23.25475,里水镇,0,0,0,0,0
54,102,113.08325,23.25925,里水镇,0,0,0,0,0
54,103,113.08325,23.26375,里水镇,0,0,0,0,0
54,104,113.08325,23.26825,里水镇,0,0,0,0,0
54,105,113.08325,23.27275,里水镇,0,0,0,0,0
54,106,113.08325,23.27725,里水镇,0,0,0,0,0
54,107,113.08325,23.28175,里水镇,0,0,0,0,0
55,57,113.08775,23.05675,狮山镇,0,0,0,0,0
55,58,113.08775,23.06125,狮山镇,0,0,0,0,0
55,59,113.08775,23.06575,狮山镇,2,2,0,0,0
55,60,113.08775,23.07025,狮山镇,1,1,0,0,0
55,61,113.08775,23.07475,狮山镇,0,0,0,0,0
55,62,113.08775,23.07925,狮山镇,0,0,0,0,0
55,63,113.08775,23.08375,大沥镇,0,0,0,0,0
55,64,113.08775,23.08825,大沥镇,0,0,0,0,0
55,65,113.08775,23.09275,大沥镇,0,0,0,0,0
55,66,113.08775,23.09725,大沥镇,0,0,0,0,0
55,67,113.08775,23.10175,大沥镇,0,0,0,0,0
55,68,113.08775,23.10625,大沥镇,0,0,0,0,0
55,69,113.08775,23.11075,大沥镇,0,0,0,0,0
55,70,113.08775,23.11525,狮山镇,2,1,0,1,0
55,71,113.08775,23.11975,狮山镇,2,1,0,1,0
55,72,113.08775,23.12425,狮山镇,0,0,0,0,0
55,73,113.08775,23.12875,狮山镇,0,0,0,0,0
55,74,113.08775,23.13325,狮山镇,0,0,0,0,0
55,75,113.08775,23.13775,狮山镇,0,0,0,0,0
55,76,113.08775,23.14225,狮山镇,0,0,0,0,0
55,77,113.08775,23.14675,狮山镇,0,0,0,0,0
55,78,113.08775,23.15125,狮山镇,0,0,0,0,0
55,79,113.08775,23.15575,狮山镇,1,1,0,0,0
55,80,113.08775,23.16025,狮山镇,0,0,0,0,0
55,81,113.08775,23.16475,狮山镇,0,0,0,0,0
55,82,113.08775,23.16925,狮山镇,0,0,0,0,0
55,83,113.08775,23.17375,狮山镇,0,0,0,0,0
55,84,113.08775,23.17825,狮山镇,0,0,0,0,0
55,85,113.08775,23.18275,狮山镇,0,0,0,0,0
55,86,113.08775,23.18725,狮山镇,0,0,0,0,0
55,87,113.08775,23.19175,狮山镇,0,0,0,0,0
55,88,113.08775,23.19625,狮山镇,0,0,0,0,0
55,89,113.08775,23.20075,狮山镇,0,0,0,0,0
55,90,113.08775,23.20525,狮山镇,1,1,0,0,0
55,91,113.08775,23.20975,狮山镇,1,1,0,0,0
55,92,113.08775,23.21425,里水镇,0,0,0,0,0
55,93,113.08775,23.21875,狮山镇,2,2,0,0,0
55,94,113.08775,23.22325,狮山镇,1,1,0,0,0
55,95,113.08775,23.22775,狮山镇,0,0,0,0,0
55,96,113.08775,23.23225,狮山镇,0,0,0,0,0
55,97,113.08775,23.23675,狮山镇,2,2,0,0,0
55,98,113.08775,23.24125,狮山镇,0,0,0,0,0
55,99,113.08775,23.24575,里水镇,0,0,0,0,0
55,100,113.08775,23.25025,里水镇,0,0,0,0,0
55,101,113.08775,23.25475,里水镇,0,0,0,0,0
55,102,113.08775,23.25925,里水镇,0,0,0,0,0
55,103,113.08775,23.26375,里水镇,0,0,0,0,0
55,104,113.08775,23.26825,里水镇,0,0,0,0,0
55,105,113.08775,23.27275,里水镇,0,0,0,0,0
55,106,113.08775,23.27725,里水镇,0,0,0,0,0
55,107,113.08775,23.28175,里水镇,0,0,0,0,0
56,56,113.09225,23.05225,未标注,0,0,0,0,0
56,57,113.09225,23.05675,狮山镇,0,0,0,0,0
56,58,113.09225,23.06125,狮山镇,0,0,0,0,0
56,59,113.09225,23.06575,狮山镇,0,0,0,0,0
56,60,113.09225,23.07025,狮山镇,1,1,0,0,0
56,61,113.09225,23.07475,狮山镇,0,0,0,0,0
56,62,113.09225,23.07925,大沥镇,0,0,0,0,0
56,63,113.09225,23.08375,大沥镇,0,0,0,0,0
56,64,113.09225,23.08825,大沥镇,0,0,0,0,0
56,65,113.09225,23.09275,大沥镇,0,0,0,0,0
56,66,113.09225,23.09725,大沥镇,0,0,0,0,0
56,67,113.09225,23.10175,大沥镇,0,0,0,0,0
56,68,113.09225,23.10625,大沥镇,0,0,0,0,0
56,69,113.09225,23.11075,大沥镇,0,0,0,0,0
56,70,113.09225,23.11525,大沥镇,4,0,0,4,0
56,71,113.09225,23.11975,狮山镇,0,0,0,0,0
56,72,113.09225,23.12425,狮山镇,0,0,0,0,0
56,73,113.09225,23.12875,狮山镇,0,0,0,0,0
56,74,113.09225,23.13325,狮山镇,0,0,0,0,0
56,75,113.09225,23.13775,狮山镇,0,0,0,0,0
56,76,113.09225,23.14225,狮山镇,0,0,0,0,0
56,77,113.09225,23.14675,狮山镇,0,0,0,0,0
56,78,113.09225,23.15125,狮山镇,1,1,0,0,0
56,79,113.09225,23.15575,狮山镇,1,1,0,0,0
56,80,113.09225,23.16025,狮山镇,0,0,0,0,0
56,81,113.09225,23.16475,狮山镇,0,0,0,0,0
56,82,113.09225,23.16925,狮山镇,0,0,0,0,0
56,83,113.09225,23.17375,狮山镇,0,0,0,0,0
56,84,113.09225,23.17825,狮山镇,0,0,0,0,0
56,85,113.09225,23.18275,狮山镇,0,0,0,0,0
56,86,113.09225,23.18725,狮山镇,0,0,0,0,0
56,87,113.09225,23.19175,狮山镇,0,0,0,0,0
56,88,113.09225,23.19625,狮山镇,0,0,0,0,0
56,89,113.09225,23.20075,狮山镇,0,0,0,0,0
56,90,113.09225,23.20525,狮山镇,1,1,0,0,0
56,91,113.09225,23.20975,里水镇,1,1,0,0,0
56,92,113.09225,23.21425,里水镇,0,0,0,0,0
56,93,113.09225,23.21875,狮山镇,1,1,0,0,0
56,94,113.09225,23.22325,里水镇,0,0,0,0,0
56,95,113.09225,23.22775,狮山镇,0,0,0,0,0
56,96,113.09225,23.23225,狮山镇,1,1,0,0,0
56,97,113.09225,23.23675,狮山镇,1,1,0,0,0
56,98,113.09225,23.24125,里水镇,0,0,0,0,0
56,99,113.09225,23.24575,里水镇,0,0,0,0,0
56,100,113.09225,23.25025,里水镇,0,0,0,0,0
56,101,113.09225,23.25475,里水镇,0,0,0,0,0
56,102,113.09225,23.25925,里水镇,0,0,0,0,0
56,103,113.09225,23.26375,里水镇,0,0,0,0,0
56,104,113.09225,23.26825,里水镇,0,0,0,0,0
56,105,113.09225,23.27275,里水镇,0,0,0,0,0
56,106,113.09225,23.27725,里水镇,1,1,0,0,0
56,107,113.09225,23.28175,里水镇,0,0,0,0,0
56,108,113.09225,23.28625,里水镇,0,0,0,0,0
57,57,113.09675,23.05675,狮山镇,0,0,0,0,0
57,58,113.09675,23.06125,狮山镇,0,0,0,0,0
57,59,113.09675,23.06575,狮山镇,0,0,0,0,0
57,60,113.09675,23.07025,狮山镇,0,0,0,0,0
57,61,113.09675,23.07475,大沥镇,0,0,0,0,0
57,62,113.09675,23.07925,大沥镇,0,0,0,0,0
57,63,113.09675,23.08375,大沥镇,0,0,0,0,0
57,64,113.09675,23.08825,大沥镇,0,0,0,0,0
57,65,113.09675,23.09275,大沥镇,0,0,0,0,0
57,66,113.09675,23.09725,大沥镇,1,1,0,0,0
57,67,113.09675,23.10175,大沥镇,1,1,0,0,0
57,68,113.09675,23.10625,大沥镇,0,0,0,0,0
57,69,113.09675,23.11075,大沥镇,3,2,0,1,0
57,70,113.09675,23.11525,大沥镇,3,0,0,3,0
57,71,113.09675,23.11975,大沥镇,0,0,0,0,0
57,72,113.09675,23.12425,大沥镇,0,0,0,0,0
57,73,113.09675,23.12875,狮山镇,0,0,0,0,0
57,74,113.09675,23.13325,狮山镇,0,0,0,0,0
57,75,113.09675,23.13775,狮山镇,0,0,0,0,0
57,76,113.09675,23.14225,狮山镇,0,0,0,0,0
57,77,113.09675,23.14675,狮山镇,0,0,0,0,0
57,78,113.09675,23.15125,狮山镇,1,1,0,0,0
57,79,113.09675,23.15575,狮山镇,1,1,0,0,0
57,80,113.09675,23.16025,狮山镇,0,0,0,0,0
57,81,113.09675,23.16475,狮山镇,0,0,0,0,0
57,82,113.09675,23.16925,狮山镇,0,0,0,0,0
57,83,113.09675,23.17375,狮山镇,0,0,0,0,0
57,84,113.09675,23.17825,狮山镇,0,0,0,0,0
57,85,113.09675,23.18275,狮山镇,0,0,0,0,0
57,86,113.09675,23.18725,狮山镇,0,0,0,0,0
57,87,113.09675,23.19175,狮山镇,0,0,0,0,0
57,88,113.09675,23.19625,狮山镇,0,0,0,0,0
57,89,113.09675,23.20075,里水镇,0,0,0,0,0
57,90,113.09675,23.20525,里水镇,0,0,0,0,0
57,91,113.09675,23.20975,里水镇,0,0,0,0,0
57,92,113.09675,23.21425,里水镇,0,0,0,0,0
57,93,113.09675,23.21875,里水镇,0,0,0,0,0
57,94,113.09675,23.22325,狮山镇,0,0,0,0,0
57,95,113.09675,23.22775,狮山镇,0,0,0,0,0
57,96,113.09675,23.23225,里水镇,0,0,0,0,0
57,97,113.09675,23.23675,狮山镇,0,0,0,0,0
57,98,113.09675,23.24125,里水镇,0,0,0,0,0
57,99,113.09675,23.24575,里水镇,0,0,0,0,0
57,100,113.09675,23.25025,里水镇,1,1,0,0,0
57,101,113.09675,23.25475,里水镇,0,0,0,0,0
57,102,113.09675,23.25925,里水镇,0,0,0,0,0
57,103,113.09675,23.26375,里水镇,0,0,0,0,0
57,104,113.09675,23.26825,里水镇,0,0,0,0,0
57,105,113.09675,23.27275,里水镇,0,0,0,0,0
57,106,113.09675,23.27725,里水镇,0,0,0,0,0
57,107,113.09675,23.28175,里水镇,0,0,0,0,0
57,108,113.09675,23.28625,里水镇,0,0,0,0,0
57,109,113.09675,23.29075,里水镇,0,0,0,0,0
58,57,113.10125,23.05675,未标注,0,0,0,0,0
